NDC2,GENERIC_NAME,BRAND_NAME,CHEMOCAT2,CHEMO_TYPE,STUDY_DRUG,TREATMENT_TYPE,CHEMOTHERAPY,DATE_ADDED
65243035509,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
66267022430,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
66267022460,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
66267022490,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
66336053030,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
67544031360,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
67544033030,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
67544033060,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
67544037130,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
67544037160,ALLOPURINOL 300 MG TABLET,ALLOPURINOL 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
54868067800,ALLOPURINOL 300 MG TABLET,ZYLOPRIM 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
54868067802,ALLOPURINOL 300 MG TABLET,ZYLOPRIM 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
65483099350,ALLOPURINOL 300 MG TABLET,ZYLOPRIM 300 MG ORAL TAB,ALLOPURINOL,O,0,O,N,7/17/2015
55390010601,"ALLOPURINOL SODIUM (S.D.V.,PF) 500 MG",ALLOPURINOL SODIUM,ALLOPURINOL,O,0,O,N,4/25/2011
67457018750,"ALLOPURINOL SODIUM (S.D.V.,PF) 500 MG",ALLOPURINOL SODIUM,ALLOPURINOL,O,0,O,N,5/31/2012
00440705030,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705081,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705085,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705090,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705091,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00904261361,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
16729013416,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
23490503003,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261081000,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261081030,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261081060,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261081090,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
42549050030,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
43353039630,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
43353039660,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
47463000630,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
53489015605,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54569023304,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54868007501,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54868007502,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55048000630,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55887033701,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55887033730,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55887033790,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57664043413,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57664043418,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57664043488,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57866302701,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58118211503,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58118211509,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
60760011490,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
62584098880,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
62584098885,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075401,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075412,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075414,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075420,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075430,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075440,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075460,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
65243011509,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
65243030518,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66267066530,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66267066560,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66267066590,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66336053130,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66336053190,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67877012201,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67877012210,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68115041130,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68788211503,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68788211509,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68788983203,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68788983209,Allopurinol Tab 100 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00603211521,ALLOPURINOL TAB 100 MG,ALLOPURINOL 100 MG TAB QUAL,ALLOPURINOL,O,0,O,N,7/17/2015
00081099655,ALLOPURINOL TAB 100 MG,ZYLOPRIM 100MG TABLET,ALLOPURINOL,O,0,O,N,7/17/2015
65483099110,ALLOPURINOL TAB 100 MG,ZYLOPRIM TABS 100 MG OR,ALLOPURINOL,O,0,O,N,7/17/2015
00247103030,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705130,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705160,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705181,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705185,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705190,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00440705191,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00904261460,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00904261461,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
16590053230,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
16590053260,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261059730,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261059760,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
33261059790,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
43353008860,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
47463000730,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
49884060310,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
51655003824,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
52959031130,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
52959031160,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54868007600,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54868007604,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54868007605,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
54868067801,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55045134006,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55048000730,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55111073010,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55700003590,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55887037001,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55887037030,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
55887037090,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57664043613,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57664043618,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57664043688,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57866302801,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
57866302804,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58016094212,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58016094220,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58118211603,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58118211608,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
58118211609,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
60760011830,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
60760011890,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63629178101,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63629178102,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63629178103,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075501,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075510,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075512,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075514,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075520,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075530,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075540,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075550,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
63874075590,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66116047130,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
66336053090,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67544113960,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67544138160,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67877012301,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67877012305,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
67877012310,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68115001330,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68115001360,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68788060303,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
68788983103,Allopurinol Tab 300 MG,ALLOPURINOL,ALLOPURINOL,O,0,O,N,4/10/2017
00603211621,ALLOPURINOL TAB 300 MG,ALLOPURINOL 300 MG TAB QUAL,ALLOPURINOL,O,0,O,N,7/17/2015
63304054005,ALLOPURINOL TAB 300 MG,ALLOPURINOL 300 MG TAB RANB,ALLOPURINOL,O,0,O,N,7/17/2015
00081099855,ALLOPURINOL TAB 300 MG,ZYLOPRIM 300MG TABLET,ALLOPURINOL,O,0,O,N,7/17/2015
59730560101,"ALOPRIM (S.D.V.,PF) 500 MG",ALOPRIM,ALLOPURINOL,O,0,O,N,4/25/2011
99999060501,,ALLOPURINOL 10MG/5ML SUSP D,ALLOPURINOL,O,0,O,N,6/16/2014
99999060301,,ALLOPURINOL 1MG/5ML SUSP DE,ALLOPURINOL,O,0,O,N,6/16/2014
99999015291,,INPT ALLOPURINOL 20 MG/ML ORAL SYRINGE PED,ALLOPURINOL,O,0,O,N,2/1/2017
58178000170,ALTRETAMINE,HEXALEN 50MG CAPSULE,ALTRETAMINE,O,0,C,Y,4/25/2011
58063000170,ALTRETAMINE,HEXALEN CAP 50MG,ALTRETAMINE,O,0,C,Y,4/25/2011
06285600110,ALTRETAMINE 50 MG CAPSULE,HEXALEN 50 MG CAPSULE,ALTRETAMINE,O,0,C,Y,3/31/2016
62856000110,ALTRETAMINE CAP 50 MG,ALTRETAMINE CAP 50 MG,ALTRETAMINE,O,0,C,Y,5/31/2012
47335058140,AMIFOSTINE,AMIFOSTINE CRYSTALLINE FOR INJ 500 MG,AMIFOSTINE,O,0,O,N,4/22/2013
47335058142,AMIFOSTINE,AMIFOSTINE CRYSTALLINE FOR INJ 500 MG,AMIFOSTINE,O,0,O,N,4/22/2013
17314312303,AMIFOSTINE,ETHYOL INJ 500MG UD,AMIFOSTINE,O,0,O,N,6/16/2014
55390030803,AMIFOSTINE CRYSTALLINE,AMIFOSTINE,AMIFOSTINE,O,0,O,N,5/31/2012
62756058140,AMIFOSTINE CRYSTALLINE,AMIFOSTINE,AMIFOSTINE,O,0,O,N,4/25/2011
62756058142,AMIFOSTINE CRYSTALLINE,AMIFOSTINE,AMIFOSTINE,O,0,O,N,4/25/2011
17314725301,AMIFOSTINE CRYSTALLINE,ETHYOL,AMIFOSTINE,O,0,O,N,4/25/2011
17314725303,AMIFOSTINE CRYSTALLINE,ETHYOL,AMIFOSTINE,O,0,O,N,4/25/2011
58178001701,AMIFOSTINE CRYSTALLINE,ETHYOL,AMIFOSTINE,O,0,O,N,4/25/2011
58178001703,AMIFOSTINE CRYSTALLINE,ETHYOL INJ 500MG UD,AMIFOSTINE,O,0,O,N,4/25/2011
04733558140,AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOU,AMIFOSTINE CRYSTALLINE 500 MG INTRAV,AMIFOSTINE,O,0,O,N,3/31/2016
04733558142,AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOU,AMIFOSTINE CRYSTALLINE 500 MG INTRAV,AMIFOSTINE,O,0,O,N,3/31/2016
05539030803,AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOU,AMIFOSTINE CRYSTALLINE 500 MG INTRAV,AMIFOSTINE,O,0,O,N,3/31/2016
66220001703,AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOUS SOLUTION,ETHYOL 500 MG IV RECON SOLN,AMIFOSTINE,O,0,O,N,2/1/2017
54124036530,AMINOGLUTETHIMIDE,CYTADREN,AMINOGLUTETHIMIDE,R,0,O,N,4/25/2011
54569037100,AMINOGLUTETHIMIDE,CYTADREN,AMINOGLUTETHIMIDE,R,0,O,N,4/25/2011
00083002430,AMINOGLUTETHIMIDE,CYTADREN 250MG TABLET,AMINOGLUTETHIMIDE,R,0,O,N,4/25/2011
00179176270,AMINOGLUTETHIMIDE,CYTADREN TABLETS,AMINOGLUTETHIMIDE,R,0,O,N,6/17/2013
00179176271,AMINOGLUTETHIMIDE,CYTADREN TABLETS,AMINOGLUTETHIMIDE,R,0,O,N,6/17/2013
00179176272,AMINOGLUTETHIMIDE,CYTADREN TABLETS,AMINOGLUTETHIMIDE,R,0,O,N,6/17/2013
66406002401,AMINOGLUTETHIMIDE,CYTADREN TABLETS,AMINOGLUTETHIMIDE,R,0,O,N,6/17/2013
00378603493,ANASTROZOLE,ANASTROZOLE,ANASTROZOLE,R,0,H,Y,3/31/2016
38779227406,ANASTROZOLE,ANASTROZOLE,ANASTROZOLE,R,0,H,Y,4/25/2011
38779227403,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
38779227404,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
38779255503,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
38779255504,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
38779255506,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
46144020001,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
46144020005,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
49452062501,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
49452062502,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
51927443500,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
63275993001,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
63275993002,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
63275993003,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
63275993004,ANASTROZOLE,ANASTROZOLE (BULK) POWDER,ANASTROZOLE,R,0,H,Y,9/27/2012
00093753656,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00378603405,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00378603477,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00781535631,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00904619546,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00904622961,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
16571042103,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
16729003510,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
16729003515,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
16729003516,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
21695099030,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
33261095700,ANASTROZOLE,Anastrozole Tab 1 MG,ANASTROZOLE,R,0,H,Y,6/16/2014
33261095730,ANASTROZOLE,Anastrozole Tab 1 MG,ANASTROZOLE,R,0,H,Y,6/16/2014
33261095760,ANASTROZOLE,Anastrozole Tab 1 MG,ANASTROZOLE,R,0,H,Y,6/16/2014
33261095790,ANASTROZOLE,Anastrozole Tab 1 MG,ANASTROZOLE,R,0,H,Y,6/16/2014
42043018003,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
42254016130,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
42291010530,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
51079032301,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
51079032306,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
51991062010,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
54569619800,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
54868613000,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
54868613001,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
55111064730,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
60258086603,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
60429028630,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,4/22/2013
60429028690,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,4/22/2013
60505298503,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
62756025013,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
62756025083,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
63323012930,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
66336053330,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,4/22/2013
66336053390,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,4/22/2013
66435041530,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
67877017110,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
67877017130,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
68084044811,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
68084044821,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
68382020906,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
68382020910,ANASTROZOLE,ANASTROZOLE TAB 1 MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00054016413,ANASTROZOLE,ANASTROZOLE TAB 1MG,ANASTROZOLE,R,0,H,Y,9/27/2012
51991062033,ANASTROZOLE,ANASTROZOLE TAB 1MG,ANASTROZOLE,R,0,H,Y,9/27/2012
00310020150,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,4/25/2011
12280034630,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,4/25/2011
35356027030,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,9/27/2012
54569573100,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,4/25/2011
54868500000,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,4/25/2011
55175550503,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,4/25/2011
68258903501,ANASTROZOLE,ARIMIDEX,ANASTROZOLE,R,0,H,Y,4/25/2011
00179188970,ANASTROZOLE,ARIMIDEX 1 MG TABLET (UD),ANASTROZOLE,R,0,H,Y,5/6/2013
